,Solid_Volume_Fraction,Average_Pore_Size,Pore_Size_Std,Average_Sphere_Radius,Sphere_Radius_Std,Particle_Radius,Particle_Rate,Atom_Atom_CohesiveEnergy,Atom_Wall_CohesiveEnergy,Thickness,Fluid_Velocity,nu,Umedian,Umean,Skew,Kurt,Mean_Min_Dist10,Mean_Min_Dist25,Mean_Min_Dist33,Mean_Min_Dist50,Mean_Min_Dist66,Mean_Min_Dist75,Mean_Min_Dist100,Names,EndTime,Clogged?
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00125,250,0,0,0.00375,0.01,1.00E-05,0.000312707,0.076908551,2.908103704,10.15756801,0.003539133,0.004155697,0.004606245,0.006232845,0.009165748,0.011413651,0.025647726,C250D0.25d.25T.375Case,500000,TRUE
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00187,2000,0,0,0.015,0.01,1.00E-05,0.299686879,0.340240031,0.722968817,-0.034771568,0.004753066,0.00640176,0.007259662,0.0090526,0.010863787,0.012065323,0.020317781,C2000D0.75d.375T1.50Case,500000,FALSE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.0005,4000,0,0,0.0025,0.01,1.00E-05,0.000658747,0.07976456,2.826584816,7.961412812,0.001132588,0.001235115,0.001289143,0.001424281,0.001663144,0.001970621,0.006516369,C4000D0.1d.1T.25Case,278000,TRUE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.00165,250,0,0,0.01,0.01,1.00E-05,0.276928008,0.323135704,0.982081413,0.854991774,0.018985525,0.023049278,0.024722402,0.028201787,0.031981573,0.034349115,0.053301727,C250D0.5d.330T1.0Case,500000,FALSE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00125,4000,0,0,0.005,0.01,1.00E-05,0.000760455,0.051390424,3.917922258,16.01085492,0.00282394,0.002990784,0.003080548,0.00330031,0.003600341,0.003867789,0.008275879,C4000D0.25d.25T.50Case,209000,TRUE
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00123,4000,0,0,0.01875,0.01,1.00E-05,0.375018686,0.417289436,0.760681152,0.186343395,0.005653666,0.006881415,0.007408306,0.008523815,0.009692517,0.010499863,0.016470427,C4000D0.75d.2475T1.875Case,500000,FALSE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.00025,500,0,0,0.0025,0.01,1.00E-05,0.007129642,0.122630894,2.075903177,4.408540287,0.000757239,0.001733156,0.003014171,0.006062228,0.008976974,0.010802426,0.022069702,C500D0.1d.05T.25Case,500000,TRUE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.00125,2000,0,0,0.01,0.01,1.00E-05,0.2712017,0.315092325,0.832901478,0.273837993,0.004410329,0.006110868,0.00683702,0.008296697,0.00982407,0.01087776,0.018495749,C2000D0.5d.25T1.0Case,500000,FALSE
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00123,250,0,0,0.015,0.01,1.00E-05,0.348810017,0.39608252,0.847953081,0.243870271,0.022766455,0.026681504,0.028455135,0.031991991,0.035922156,0.038836335,0.057815165,C250D0.75d.2475T1.50Case,500000,FALSE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.00125,500,0,0,0.01,0.01,1.00E-05,0.281023502,0.329661578,0.869752109,0.290560442,0.012087174,0.015395117,0.016743833,0.01936883,0.022147038,0.024030345,0.038662123,C500D0.5d.25T1.0Case,500000,FALSE
