Solid_Volume_Fraction,Average_Pore_Size,Pore_Size_Std,Average_Sphere_Radius,Sphere_Radius_Std,Particle_Radius,Particle_Rate,Atom_Atom_CohesiveEnergy,Atom_Wall_CohesiveEnergy,Thickness,nu,Fluid_Velocity,Umedian,Umean,Skew,Kurt,Mean_Min_Dist10,Mean_Min_Dist25,Mean_Min_Dist33,Mean_Min_Dist50,Mean_Min_Dist66,Mean_Min_Dist75,Mean_Min_Dist100,Names,EndTime,Clogged,Particle_Volume,Particle_Mass,particle_diameter_BY_pore_size,particle_diameter_BY_Thickness,particle_diameter_BY_sphere_diameter,pore_size_BY_sphere_diameter,thickness_BY_pore_size,U_scaled,AAND,AWND,Throat_Flux,log(nu),Volume_Fraction,Umedian_BY_Umean,ResTime,U,pore_size_std_BY_pore_size,sphere_size_std_BY_pore_size,D10,D25,D33,D50,D66,D75,D100,Clogging_Number
0.659902283,0.002754892,0.001500247,0.010566679,0.008122695,0.001,1000,0,0,0.0075,1.00E-05,0.01,0.19701555,0.2525622,1.016279459,0.58083862,0.003180651,0.005077283,0.006098585,0.008219953,0.010373833,0.011794759,0.021531029,T0.75D0.25d0.2Case,5,0,4.19E-09,1.26E-05,0.725981273,0.266666667,0.094637114,0.130357513,2.722429772,2.47E-06,0,0,2940.331411,-5,0.340097717,0.780067445,2.796,92.40885868,0.39599537,1.950875759,0.095878378,0.18923964,0.245399099,0.386355856,0.556561261,0.689477477,3.214906306,0.067821898
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.00037,5000,10000,0,0.0025,1.00E-05,0.15,0.17157559,0.24699913,1.079785943,0.471388599,0.001386472,0.001970291,0.002296018,0.003043222,0.003880641,0.004468121,0.00906476,aaE10000C5000D0.25dRatio0.3Case,3.49,0,2.12E-10,6.37E-07,0.281292562,0.296,0.04611032,0.163922999,0.95031271,3.56E-06,689.4649752,0,11867.58832,-5,0.421315592,0.694640463,1.008,72.42620795,0.22767275,1.627544363,0.401963333,0.640017778,0.774697778,1.165881111,1.772693333,2.298338889,6.682703333,0.603274719
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.00025,10000,100000,0,0.0025,1.00E-05,0.15,0.17832571,0.25900966,1.009972572,0.203719027,0.000878629,0.001294403,0.00152204,0.002061146,0.002680257,0.003123756,0.006713852,aaE100000C10000D0.25dRatio0.2Case,2.49,0,6.54E-11,1.96E-07,0.190062542,0.2,0.031155622,0.163922999,0.95031271,1.20E-06,10204.08163,0,23735.17665,-5,0.421315592,0.688490576,4.5,185.3767412,0.309468756,2.532637635,1.421813043,5.163304348,8.726908696,16.24226087,23.23281739,27.69097826,56.41388696,11.4348581
0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00123,2000,0,0,0.01125,1.00E-05,0.01,0.358212769,0.400374532,0.704652846,0.021480511,0.00615133,0.007799073,0.008548371,0.010153042,0.011896749,0.01308161,0.021495178,C2000D0.75d.2475T1.125Case,5,0,7.79E-09,2.34E-05,0.319102114,0.218666667,0.155222871,0.486436361,1.459308449,9.73E-07,0,0,3278.702709,-5,0.609997361,0.894694193,2.31,70.21148542,0.561483215,1.799608838,0.471523171,0.948740244,1.379678049,3.022229268,5.09475122,6.491793902,15.51211341,1.396161692
0.480619258,0.005150024,0.001307695,0.007843345,0.006434775,0.00125,1000,1000,0,0.005,1.00E-05,0.15,0.22679922,0.27116978,0.791852772,0.075907157,0.003843596,0.006600843,0.007909988,0.010344739,0.012673106,0.014160138,0.024471583,aaE1000C1000D0.5dRatio0.5Case,5,0,8.18E-09,2.45E-05,0.485434631,0.5,0.159370779,0.328305334,0.970869262,3.78E-05,20.40816327,0,1925.369809,-5,0.519380742,0.836373507,0.1,3.629906363,0.544575613,2.948462226,0.636119512,0.910397561,1.07712439,1.590926829,2.691347561,3.97985122,14.24205366,0.013588572
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.00037,5000,1000,0,0.0025,1.00E-05,0.15,0.17616113,0.25079212,1.076602697,0.487087081,0.001407466,0.002003111,0.002326172,0.003063294,0.003885944,0.004469885,0.009103799,aaE1000C5000D0.25dRatio0.3Case,3.5,0,2.12E-10,6.37E-07,0.281292562,0.296,0.04611032,0.163922999,0.95031271,3.56E-06,68.94649752,0,11867.58832,-5,0.421315592,0.70241892,0.1,7.473154561,1.780643483,6.148258419,149.7479833,179.1992833,190.353075,213.607575,238.3651583,256.6460917,393.0329667,115.3737076
0.576619878,0.003246442,0.001285576,0.007856183,0.006333405,0.00049,3200,0,0,0.0031,1.00E-06,0.3,0.18986028,0.25395307,0.989045024,0.298515671,0.001753795,0.002592922,0.003051019,0.004062543,0.005136739,0.005871207,0.011335942,nu1e-6C3200U0.3dRatio0.32Case,5,0,4.93E-10,1.48E-06,0.301868938,0.316129032,0.062371256,0.206617005,0.95489154,1.20E-05,0,0,7558.21975,-6,0.423380122,0.74761955,0.1,9.04417537,0.81255223,5.490706205,1.061193939,7.06979697,11.85593636,21.08082727,29.35804242,34.41876364,66.57846364,6.996725018
0.456937948,0.006162987,0.001253335,0.007898835,0.006451252,0.0015,1000,0,0,0.006,1.00E-05,0.05,0.277888417,0.316757977,0.684250891,-0.11613773,0.006623391,0.009265528,0.010308065,0.012446196,0.014594295,0.016044125,0.026556833,U0.05D0.6d.30Case,5,0,1.41E-08,4.24E-05,0.486776948,0.5,0.189901422,0.390119999,0.973553895,1.32E-05,0,0,1841.410197,-5,0.543062052,0.877289404,0.1,9.04417537,0.81255223,5.490706205,3.16769375,10.52355,15.79650625,27.46106875,39.26393125,46.7687125,93.17448125,12.2050533
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.00025,5000,300000,0,0.0025,1.00E-05,0.15,0.10687044,0.20419553,1.320391536,1.091318749,0.000714736,0.001013471,0.001285919,0.002074832,0.003004298,0.003649476,0.008297886,aaE300000C5000D0.25dRatio0.2Case,3.38,0,6.54E-11,1.96E-07,0.190062542,0.2,0.031155622,0.163922999,0.95031271,2.40E-06,30612.2449,0,11867.58832,-5,0.421315592,0.523373063,1.158,29.12607786,0.253920176,1.249465051,0.2609785,0.5001525,0.6054505,0.833248,1.115186,1.336742,4.5667225,0.029662813
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.00037,5000,100,0,0.0025,1.00E-05,0.15,0.18015668,0.25239313,1.051188588,0.414638303,0.001418346,0.002018609,0.002339369,0.003072655,0.003906006,0.004486275,0.009080107,aaE100C5000D0.25dRatio0.3Case,3.54,0,2.12E-10,6.37E-07,0.281292562,0.296,0.04611032,0.163922999,0.95031271,3.56E-06,6.894649752,0,11867.58832,-5,0.421315592,0.713793913,1.848,72.42620795,0.22767275,1.627544363,0.071828667,0.144124667,0.189628,0.308879333,0.450175333,0.549578667,1.522620667,0.025229562
0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00027,2245,50000,5000,0.0012,1.00E-05,0.18,0.05477395,0.18345928,1.602491736,2.134611484,0.00070717,0.000952303,0.001225057,0.002257251,0.003606617,0.00454305,0.010778997,awE5000aaE50000C2245dRatio0.45Case,5,0,8.24E-11,2.47E-07,0.401642271,0.45,0.02967834,0.07389247,0.892538379,1.22E-05,4724.111867,472.4111867,5905.223183,-5,0.380171914,0.298561893,1.5,57.01876259,0.37619231,2.436474826,2.653048387,6.599229032,8.400580645,11.78887258,15.04246129,17.13909516,31.73041129,7.953144411
0.574246578,0.002427489,0.000751232,0.007581803,0.00614795,0.00023,10500,0,300000,0.00234,1.00E-05,0.45,0.13790911,0.28429034,1.292290211,1.104961764,0.000742036,0.001076126,0.001304584,0.001922916,0.002656393,0.003171615,0.006962231,awE300000C10500D0.234dRatio0.2Case,2.5,0,5.10E-11,1.53E-07,0.189496224,0.196581197,0.030335792,0.160086526,0.963959054,3.46E-06,0,33274.17924,24662.16232,-5,0.425753422,0.485099529,0.864,29.12607786,0.253920176,1.249465051,0.512724,0.940499,1.199916,1.898516,2.803506,3.47054,8.567734,1.325593065
0.559417415,0.003130479,0.000830454,0.007571715,0.006170591,0.00082,1000,0,0,0.003,1.00E-05,0.15,0.122879282,0.202382788,1.205892444,0.874096483,0.002260745,0.003336524,0.004428973,0.006862524,0.009213224,0.010658459,0.019848643,U0.15R0.3dRatio0.55Case,5,0,2.31E-09,6.93E-06,0.523881489,0.546666667,0.10829779,0.206721925,0.958319797,3.46E-05,0,0,2269.722032,-5,0.440582585,0.60716271,2.5,40.56474563,0.203364862,1.046773586,3.717078,5.428688667,6.120756667,7.508444667,8.926600667,9.902503333,17.221032,6.994548818
0.576619878,0.003246442,0.001285576,0.007856183,0.006333405,0.00065,3200,0,0,0.0031,0.0001,0.3,0.27576044,0.34388816,0.779572129,-0.158228317,0.002366261,0.003552551,0.00417404,0.005459406,0.0067768,0.00767355,0.014195778,nu1e-4C3200U0.3dRatio0.42Case,5,0,1.15E-09,3.45E-06,0.400438388,0.419354839,0.08273738,0.206617005,0.95489154,1.59E-05,0,0,7558.21975,-4,0.423380122,0.801889894,9,277.226576,0.39599537,1.950875759,1.878572308,4.477261538,5.663450769,7.936603077,10.21271231,11.72850923,22.35110615,6.830429126
0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,8674,500000,5000,0.0012,1.00E-05,0.18,0.119355321,0.497259974,21.28349113,495.0290927,0.000573793,0.000745498,0.000954174,0.00176734,0.002809461,0.003568669,0.008673904,awE5000aaE500000C8674dRatio0.35Case,3.18,0,3.88E-11,1.16E-07,0.312388433,0.35,0.023083153,0.07389247,0.892538379,2.46E-06,60738.58115,607.3858115,22815.99371,-5,0.380171914,0.240025997,0.7092,133.8807569,0.992057896,5.144960133,0.68046,0.864488889,0.979502222,1.298668889,1.769648889,2.215506667,9.03616,0.00217046
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.00025,10000,5000,0,0.0025,1.00E-05,0.15,0.19041047,0.2654792,1.009771466,0.260035538,0.000947006,0.001355834,0.001580512,0.002107702,0.002720201,0.00315799,0.006711202,aaE5000C10000D0.25dRatio0.2Case,2.54,0,6.54E-11,1.96E-07,0.190062542,0.2,0.031155622,0.163922999,0.95031271,1.20E-06,510.2040816,0,23735.17665,-5,0.421315592,0.717233102,2.11,61.97600834,1.169229953,2.922256799,0.308605556,0.514424444,0.62828,0.959542222,1.56638,2.24167,9.666628889,0.024433592
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.00025,10000,50000,0,0.0025,1.00E-05,0.15,0.18645673,0.2638138,1.001434088,0.209966437,0.000921511,0.001350655,0.001579287,0.00211359,0.002727585,0.003167104,0.006814622,aaE50000C10000D0.25dRatio0.2Case,2.48,0,6.54E-11,1.96E-07,0.190062542,0.2,0.031155622,0.163922999,0.95031271,1.20E-06,5102.040816,0,23735.17665,-5,0.421315592,0.706773982,0.648,135.5640549,0.670460954,5.581248057,0.450384,0.8683,1.162388,2.17578,4.039516,5.643672,19.679656,0.753653396
0.480619258,0.005150024,0.001307695,0.007843345,0.006434775,0.00125,1000,100000,0,0.005,1.00E-05,0.15,0.21571958,0.26824987,0.825901985,0.072645147,0.004135669,0.006850224,0.008135419,0.010589973,0.012880947,0.014346235,0.024576671,aaE100000C1000D0.5dRatio0.5Case,5,0,8.18E-09,2.45E-05,0.485434631,0.5,0.159370779,0.328305334,0.970869262,3.78E-05,2040.816327,0,1925.369809,-5,0.519380742,0.804174034,0.1,3.629906363,0.544575613,2.948462226,0.3192736,0.5724488,0.7146376,1.1259184,1.9747968,2.7921184,9.4903056,0.035573841
0.576619878,0.003246442,0.001285576,0.007856183,0.006333405,0.00096,500,0,0,0.0031,1.00E-06,0.3,0.07238449,0.1812159,1.321715236,1.016288895,0.002667757,0.003382833,0.004303627,0.008152198,0.011956519,0.014234037,0.027826748,nu1e-6C500U0.3dRatio0.62Case,5,0,3.71E-09,1.11E-05,0.591416696,0.619354839,0.122196746,0.206617005,0.95489154,0.000150236,0,0,1180.971836,-6,0.423380122,0.399437853,1.017,29.12607786,0.253920176,1.249465051,0.1012,0.183290286,0.232032571,0.355048,0.500648571,0.604014857,1.623405714,0.028405745
0.639433204,0.001106488,0.000741857,0.007623923,0.006175584,0.0004,750,0,0,0.001,1.00E-05,0.15,0.009578651,0.129733786,1.925588369,3.397071928,0.001186023,0.001482042,0.001752913,0.00339888,0.005962941,0.007607068,0.017549583,U0.15C750dRatio0.8Case,5,1,2.68E-10,8.04E-07,0.723008293,0.8,0.052466427,0.07256684,0.903760366,5.21E-05,0,0,2080.05842,-5,0.360566796,0.073833126,0.681,57.01876259,0.37619231,2.436474826,0.098214,0.216363,0.290241,0.456278,0.640542,0.78128,3.063996,0.025666111
0.576619878,0.003246442,0.001285576,0.007856183,0.006333405,0.00111,500,0,0,0.0031,1.00E-08,0.9,0.09352511,0.28208336,1.337716222,1.191648247,0.003345451,0.00433886,0.005437676,0.009439025,0.013590461,0.016170474,0.031274885,nu1e-8C500U0.9dRatio0.72Case,5,0,5.73E-09,1.72E-05,0.683825554,0.716129032,0.141289988,0.206617005,0.95489154,0.000521133,0,0,1180.971836,-8,0.423380122,0.331551319,2.385,62.04420774,0.517526372,0.582819214,0.830959813,1.681442991,2.761641121,6.106673832,9.615216822,11.71135701,24.36590374,3.495562777
0.639433204,0.001106488,0.000741857,0.007623923,0.006175584,0.0002,4500,0,0,0.001,1.00E-05,0.075,0.072131664,0.162173867,1.561007142,1.989740124,0.000545627,0.000821085,0.00104815,0.001701955,0.00257037,0.003216721,0.007971889,U0.075C4500dRatio0.4Case,3.49,0,3.35E-11,1.01E-07,0.361504146,0.4,0.026233214,0.07256684,0.903760366,2.17E-06,0,0,12480.35052,-5,0.360566796,0.444779824,0.0728,9.04417537,0.81255223,5.490706205,0.605044,1.56006,2.41064,5.0444,8.483796,11.002796,30.084756,2.240866811
0.428333855,0.007214242,0.0013438,0.008723654,0.006897044,0.00087,3000,0,100000,0.007,1.00E-05,0.3,0.36261937,0.4073637,0.571297288,-0.424409956,0.004108426,0.005487969,0.006091656,0.00740408,0.008839392,0.009817265,0.017035406,awE100000C3000D0.7dRatio0.25Case,4.75,0,2.76E-09,8.27E-06,0.24118958,0.248571429,0.099728852,0.413487399,0.970302909,1.38E-05,0,2932.207366,5247.8182,-5,0.571666145,0.890161224,1.5048,133.8807569,0.992057896,5.144960133,17.14717333,28.44166,33.33963333,42.89140667,52.28376,58.27394667,101.9275733,32.47807476
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.00025,10000,1000,0,0.0025,1.00E-05,0.15,0.18858093,0.26473626,0.994714618,0.197246318,0.000945012,0.0013726,0.001599492,0.002127621,0.002736624,0.003180287,0.006764125,aaE1000C10000D0.25dRatio0.2Case,2.49,0,6.54E-11,1.96E-07,0.190062542,0.2,0.031155622,0.163922999,0.95031271,1.20E-06,102.0408163,0,23735.17665,-5,0.421315592,0.712335099,0,0,0.39599537,1.950875759,0.426614583,0.578326042,0.662392708,0.872889583,1.163103125,1.426391667,6.312859375,0.004573688
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.00025,10000,100,0,0.0025,1.00E-05,0.15,0.1912604,0.26718473,0.992339075,0.204157334,0.000951895,0.001377993,0.001603946,0.002130676,0.002739354,0.00317816,0.00675747,aaE100C10000D0.25dRatio0.2Case,2.54,0,6.54E-11,1.96E-07,0.190062542,0.2,0.031155622,0.163922999,0.95031271,1.20E-06,10.20408163,0,23735.17665,-5,0.421315592,0.715835819,1.356,57.01876259,0.37619231,2.436474826,0.717109195,1.00155977,1.189894253,1.726287356,2.823648276,4.03343908,14.30898621,0.026274514
0.423633276,0.003447549,0.001096547,0.007309623,0.00245688,0.00082,2000,0,0,0.0033,1.00E-05,0.25,0.201493,0.25813586,0.836451769,-0.049825546,0.002497,0.004236917,0.005181301,0.007005397,0.008680693,0.009740935,0.016831657,stdR0.25D0.33R0.75dRatio0.5Case,4.77,0,2.31E-09,6.93E-06,0.475700273,0.496969697,0.112180888,0.235822627,0.957201769,3.43E-05,0,0,3470.012957,-5,0.576366724,0.780569581,6,194.5336688,0.227081745,1.984638325,0.785093814,1.458274227,2.142650515,4.898987629,7.828516495,9.623316495,20.3319866,2.209755803
0.428333855,0.007214242,0.0013438,0.008723654,0.006897044,0.00087,3000,0,5000,0.007,1.00E-05,0.3,0.36965105,0.41730282,0.610140502,-0.275929729,0.004104717,0.005440722,0.006075745,0.007446554,0.008895736,0.00990181,0.017124738,awE5000C3000D0.7dRatio0.25Case,4.68,0,2.76E-09,8.27E-06,0.24118958,0.248571429,0.099728852,0.413487399,0.970302909,1.38E-05,0,146.6103683,5247.8182,-5,0.571666145,0.885810093,15,926.4028518,0.763722805,3.716720213,39.22992553,52.77605957,57.71567234,67.04010638,76.41346383,82.38719574,129.3106043,48.80117281
0.428333855,0.007214242,0.0013438,0.008723654,0.006897044,0.00087,3000,0,10000,0.007,1.00E-05,0.3,0.37385404,0.41811666,0.580912113,-0.353501636,0.004052705,0.005462337,0.006102327,0.0074469,0.008894487,0.009896679,0.017358635,awE10000C3000D0.7dRatio0.25Case,4.68,0,2.76E-09,8.27E-06,0.24118958,0.248571429,0.099728852,0.413487399,0.970302909,1.38E-05,0,293.2207366,5247.8182,-5,0.571666145,0.89413811,2.82,72.42620795,0.22767275,1.627544363,0.60328,0.814128,0.933738,1.242609333,1.684304,2.096575333,7.845907333,0.007980805
0.578684408,0.002630713,0.000989654,0.008024234,0.006409666,0.00025,10000,10000,0,0.0025,1.00E-05,0.15,0.19288188,0.26825446,0.978564739,0.152542783,0.000940359,0.001375973,0.001608689,0.002146597,0.002755925,0.003193119,0.006786746,aaE10000C10000D0.25dRatio0.2Case,2.46,0,6.54E-11,1.96E-07,0.190062542,0.2,0.031155622,0.163922999,0.95031271,1.20E-06,1020.408163,0,23735.17665,-5,0.421315592,0.719025809,2.5,69.73518204,0.579249432,2.338345619,0.507459756,1.030602439,1.473690244,2.944807317,4.852570732,6.184613415,14.85461829,1.418964678
0.428333855,0.007214242,0.0013438,0.008723654,0.006897044,0.00087,3000,0,1000,0.007,1.00E-05,0.3,0.3699177,0.41191545,0.567204714,-0.394308989,0.004174866,0.005532932,0.006152855,0.007473404,0.008919305,0.009919749,0.017036253,awE1000C3000D0.7dRatio0.25Case,4.72,0,2.76E-09,8.27E-06,0.24118958,0.248571429,0.099728852,0.413487399,0.970302909,1.38E-05,0,29.32207366,5247.8182,-5,0.571666145,0.89804279,12,383.3279188,0.26528017,1.971133172,8.549092683,14.53813659,16.58077439,20.36328049,23.82563293,26.0584939,41.87096951,18.14506411
0.428333855,0.007214242,0.0013438,0.008723654,0.006897044,0.00087,3000,0,50000,0.007,1.00E-05,0.3,0.36428365,0.41111562,0.574833333,-0.460871632,0.00399399,0.005448431,0.006115856,0.007479581,0.008938055,0.009952456,0.017070965,awE50000C3000D0.7dRatio0.25Case,4.68,0,2.76E-09,8.27E-06,0.24118958,0.248571429,0.099728852,0.413487399,0.970302909,1.38E-05,0,1466.103683,5247.8182,-5,0.571666145,0.886085647,1.5,57.01876259,0.37619231,2.436474826,1.456646774,4.093685484,5.734529032,9.183017742,12.53108387,14.67099032,28.42357742,4.978220515
0.470460671,0.003567284,0.001797397,0.009762186,0.002594062,0.00082,2000,0,0,0.0033,1.00E-05,0.25,0.22851448,0.28881195,0.782229006,-0.11685868,0.002735051,0.004442614,0.005318093,0.007069119,0.008789225,0.009926154,0.017488517,stdR0.25D0.33R1dRatio0.5Case,5,0,2.31E-09,6.93E-06,0.459733512,0.496969697,0.08399758,0.182709283,0.925073529,3.04E-05,0,0,3776.867723,-5,0.529539329,0.791222385,1.49,35.16387067,0.439183945,1.637021648,0.270805525,0.427148619,0.506371823,0.695459669,0.950665193,1.173740331,4.203342541,0.010444288
0.568116022,0.003202343,0.001418499,0.009137983,0.006960162,0.00082,1000,0,0,0.003,1.00E-05,0.6,0.181942418,0.34064573,1.180799603,0.685566456,0.002139555,0.002831451,0.003728866,0.007079614,0.010272587,0.012165748,0.023398186,U0.6R0.7dRatio0.55Case,5,0,2.31E-09,6.93E-06,0.512125028,0.546666667,0.089735339,0.175221545,0.936814076,0.000132707,0,0,2315.43667,-5,0.431883978,0.534110373,0.858,29.12607786,0.253920176,1.249465051,0.082113143,0.160838286,0.210174286,0.336896,0.484790857,0.589461143,1.675987429,0.023332193
0.451106754,0.006994528,0.002998399,0.008906519,0.006971193,0.00165,1000,0,0,0.0099,1.00E-05,0.01,0.325901628,0.36745742,0.741687715,0.152914487,0.008798845,0.011164317,0.01219483,0.014251917,0.016457312,0.017993572,0.028984741,T.990D0.66d.330Case,5,0,1.88E-08,5.64E-05,0.471797382,0.333333333,0.185257562,0.392663396,1.415392147,2.59E-06,0,0,1821.847886,-5,0.548893246,0.886909912,1.8,133.8807569,0.992057896,5.144960133,6.340102564,9.197782051,10.78317179,14.49274615,18.2445359,20.52192308,35.70512051,3.076886228
0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00041,4000,0,0,0.005,1.00E-05,0.01,0.155614644,0.228682891,1.27846241,1.228714761,0.00181627,0.002470266,0.002798676,0.003543289,0.004404309,0.00502383,0.009759132,C4000D0.25d.0825T.50Case,3.66,0,2.89E-10,8.66E-07,0.313442597,0.164,0.054216353,0.172970596,1.91123535,3.41E-07,0,0,9201.419456,-5,0.434715537,0.680482232,1.53,185.3767412,0.309468756,2.532637635,0.144435484,0.344377419,0.440410753,0.639756989,0.881011828,1.079410753,4.386096774,0.021477111
0.547717562,0.005352062,0.002037318,0.010647855,0.008185806,0.00125,1000,0,0,0.005,1.00E-05,0.01,0.29633263,0.32727098,0.536965191,-0.486133481,0.004227838,0.006962433,0.008264542,0.010816576,0.013327647,0.014935022,0.025831922,R1D0.5d.25Case,5,0,8.18E-09,2.45E-05,0.467109686,0.5,0.117394536,0.251321135,0.934219372,2.11E-06,0,0,2211.007804,-5,0.452282438,0.905465648,3,93.68140764,0.44295661,2.173459245,4.091786567,8.097838806,9.862632836,13.2781,16.56214627,18.69131045,33.83406866,10.54735903
0.576619878,0.003246442,0.001285576,0.007856183,0.006333405,0.00111,500,0,0,0.0031,1.00E-06,0.9,0.09983428,0.2752616,1.306853294,0.8736642,0.003321925,0.004226224,0.005362495,0.009684647,0.014013813,0.016527682,0.032278342,nu1e-6C500U0.9dRatio0.72Case,5,0,5.73E-09,1.72E-05,0.683825554,0.716129032,0.141289988,0.206617005,0.95489154,0.000521133,0,0,1180.971836,-6,0.423380122,0.36268873,0.0434,3.759105964,0.435180044,2.372230056,0.556092683,0.719504878,0.816689024,1.086810976,1.490437805,1.870093902,7.406819512,0.004229994
0.408548009,0.008195763,0.001642427,0.007964055,0.006607742,0.002,1000,0,0,0.008,1.00E-05,1,0.44792518,0.486598998,0.392984509,-0.582771984,0.011487305,0.013999848,0.015129558,0.017498096,0.020026682,0.021714067,0.033998239,U1D0.8d.40Case,5,0,3.35E-08,0.000100531,0.488057061,0.5,0.251128351,0.514547112,0.976114121,0.000288662,0,0,1690.754305,-5,0.591451991,0.9205222,3,84.70243048,0.962750412,2.803996035,0.42070122,0.788504878,1.089592683,2.456276829,5.236029268,7.285381707,19.8900122,0.337619473
0.510392146,0.005254886,0.002417453,0.008697051,0.006816888,0.00125,1000,0,0,0.005,1.00E-05,0.01,0.247135967,0.29150179,0.749385655,-0.007331631,0.004755856,0.007543449,0.008690819,0.010945632,0.01314818,0.014588647,0.024609306,C1000D0.5d.25Case,5,0,8.18E-09,2.45E-05,0.475747714,0.5,0.143726879,0.302107347,0.951495427,2.33E-06,0,0,2042.450896,-5,0.489607854,0.847802571,3,92.40885868,0.39599537,1.950875759,12.25266308,17.12663385,19.03297846,22.71830923,26.52444462,29.14652769,48.41993077,18.92180487
0.480619258,0.005150024,0.001307695,0.007843345,0.006434775,0.00125,1000,300000,0,0.005,1.00E-05,0.15,0.23398855,0.27881372,0.785584986,-0.040432153,0.005272575,0.00770992,0.008809269,0.010996502,0.013135743,0.014563155,0.024429428,aaE300000C1000D0.5dRatio0.5Case,5,0,8.18E-09,2.45E-05,0.485434631,0.5,0.159370779,0.328305334,0.970869262,3.78E-05,6122.44898,0,1925.369809,-5,0.519380742,0.839228966,1.65,92.40885868,0.39599537,1.950875759,0.772022449,1.33367551,1.65167551,2.51204898,3.650038776,4.51977551,11.75708776,1.744815263
0.576619878,0.003246442,0.001285576,0.007856183,0.006333405,0.00065,9500,0,0,0.0031,0.01,0,0.52339935,0.79994273,15.34647083,371.3272256,0.003500604,0.004380171,0.004801238,0.005729292,0.00673929,0.007395222,0.012012011,nu1e-2C9500U0dRatio0.42Case,4.75,0,1.15E-09,3.45E-06,0.400438388,0.419354839,0.08273738,0.206617005,0.95489154,0,0,0,22438.46488,-2,0.423380122,0.654296027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.456937948,0.006162987,0.001253335,0.007898835,0.006451252,0.0015,1000,0,0,0.006,1.00E-05,0.1,0.294250995,0.327967852,0.670989037,-0.131271896,0.007656092,0.010120669,0.011162511,0.013221675,0.015316263,0.016713476,0.026936142,U0.1D0.6d.30Case,5,0,1.41E-08,4.24E-05,0.486776948,0.5,0.189901422,0.390119999,0.973553895,2.64E-05,0,0,1841.410197,-5,0.543062052,0.897194628,3,271.1281098,0.670460954,5.581248057,0.69194,2.14311,5.085015,16.136135,27.341295,34.09091,73.98165,4.114106161
0.576619878,0.003246442,0.001285576,0.007856183,0.006333405,0.00065,3200,0,0,0.0031,1.00E-08,0.9,0.34049594,0.4122041,0.784507871,-0.03232452,0.00203693,0.003478563,0.004227091,0.00573048,0.007233804,0.00822721,0.015117914,nu1e-8C3200U0.9dRatio0.42Case,5,0,1.15E-09,3.45E-06,0.400438388,0.419354839,0.08273738,0.206617005,0.95489154,4.77E-05,0,0,7558.21975,-8,0.423380122,0.826037247,9,277.226576,0.39599537,1.950875759,15.12008615,21.97725692,24.45005385,29.16078923,33.8639,37.07108154,60.26182462,24.46585866
0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00123,2000,0,0,0.015,1.00E-05,0.01,0.364187807,0.411327124,0.79490602,0.169571388,0.007098574,0.008681927,0.009384666,0.01086024,0.012500848,0.013642897,0.022133905,C2000D0.75d.2475T1.50Case,5,0,7.79E-09,2.34E-05,0.319102114,0.164,0.155222871,0.486436361,1.945744598,9.73E-07,0,0,3278.702709,-5,0.609997361,0.885397013,0.8208,133.8807569,0.992057896,5.144960133,0.622669231,0.880033333,1.046728205,1.536015385,2.415246154,3.328625641,13.40986154,0.233612243
0.574246578,0.002427489,0.000751232,0.007581803,0.00614795,0.0007,900,0,4000,0.00234,1.00E-05,0.45,0.10691721,0.2595228,1.210464001,0.52609037,0.001900391,0.002417445,0.003062964,0.006181921,0.009225354,0.011030699,0.021758364,awE4000C900D0.234dRatio0.6Case,5,0,1.44E-09,4.31E-06,0.576727639,0.598290598,0.092326324,0.160086526,0.963959054,0.000122772,0,145.7725948,2113.899627,-5,0.425753422,0.411976173,2.16,185.3767412,0.309468756,2.532637635,0.57621087,1.181621739,1.603354348,2.801684783,4.313484783,5.412230435,13.77586957,1.917749063
0.451106754,0.006994528,0.002998399,0.008906519,0.006971193,0.00165,1000,0,0,0.0132,1.00E-05,0.01,0.341839075,0.383733541,0.725450516,0.082193405,0.00958686,0.011672637,0.012622136,0.014586556,0.016711121,0.018184551,0.029232353,T1.32D0.66d.330Case,5,0,1.88E-08,5.64E-05,0.471797382,0.25,0.185257562,0.392663396,1.887189529,2.59E-06,0,0,1821.847886,-5,0.548893246,0.890824071,9,277.226576,0.39599537,1.950875759,16.339155,21.90523,23.989365,28.10969875,32.45033125,35.3024275,56.73093875,24.55449368
